PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
0.00,598.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14027,PBI,14153,PLS,2023,2
0.00,598.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14153,PLS,14027,PBI,2023,1
0.00,598.00,5Y,Atlas Air Inc.,5Y,12478,JFK,16085,YHZ,2023,2
0.00,600.00,KLQ,Kalitta Charters II,KLQ,10747,BRO,13306,MID,2023,2
0.00,600.00,KLQ,Kalitta Charters II,KLQ,12693,KIN,11697,FLL,2023,3
0.00,606.00,KAQ,Kalitta Air LLC,KAQ,11618,EWR,16171,YQM,2023,2
0.00,614.00,UA,United Air Lines Inc.,UA,11618,EWR,16085,YHZ,2023,1
0.00,614.00,UA,United Air Lines Inc.,UA,11618,EWR,16085,YHZ,2023,2
0.00,614.00,UA,United Air Lines Inc.,UA,16085,YHZ,11618,EWR,2023,2
0.00,617.00,UA,United Air Lines Inc.,UA,13204,MCO,11032,CUN,2023,2
0.00,622.00,C5,CommuteAir LLC dba CommuteAir,C5,12264,IAD,16163,YQB,2023,1
0.00,622.00,C5,CommuteAir LLC dba CommuteAir,C5,12264,IAD,16163,YQB,2023,2
0.00,622.00,C5,CommuteAir LLC dba CommuteAir,C5,12264,IAD,16163,YQB,2023,3
0.00,622.00,C5,CommuteAir LLC dba CommuteAir,C5,16163,YQB,12264,IAD,2023,1
0.00,622.00,C5,CommuteAir LLC dba CommuteAir,C5,16163,YQB,12264,IAD,2023,2
0.00,622.00,C5,CommuteAir LLC dba CommuteAir,C5,16163,YQB,12264,IAD,2023,3
0.00,623.00,UA,United Air Lines Inc.,UA,14210,POS,14843,SJU,2023,2
0.00,633.00,PFQ,Asia Pacific,PFQ,12016,GUM,15237,TKK,2023,1
0.00,633.00,PFQ,Asia Pacific,PFQ,12016,GUM,15237,TKK,2023,2
0.00,633.00,PFQ,Asia Pacific,PFQ,15237,TKK,12016,GUM,2023,1
0.00,633.00,PFQ,Asia Pacific,PFQ,15237,TKK,12016,GUM,2023,2
0.00,633.00,UA,United Air Lines Inc.,UA,12016,GUM,15237,TKK,2023,2
0.00,633.00,UA,United Air Lines Inc.,UA,12016,GUM,15237,TKK,2023,3
0.00,633.00,UA,United Air Lines Inc.,UA,15237,TKK,12016,GUM,2023,2
0.00,633.00,UA,United Air Lines Inc.,UA,15237,TKK,12016,GUM,2023,3
0.00,640.00,AMQ,Ameristar Air Cargo,AMQ,10868,CAE,16078,YHM,2023,3
0.00,654.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,16271,YYZ,15016,STL,2023,3
0.00,666.00,FX,Federal Express Corporation,FX,12339,IND,16149,YOW,2023,1
0.00,666.00,FX,Federal Express Corporation,FX,16149,YOW,12339,IND,2023,1
0.00,670.00,AMQ,Ameristar Air Cargo,AMQ,11122,CPR,16257,YYC,2023,1
0.00,672.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14492,RDU,16149,YOW,2023,1
0.00,682.00,FX,Federal Express Corporation,FX,13303,MIA,13306,MID,2023,1
0.00,682.00,FX,Federal Express Corporation,FX,13303,MIA,13306,MID,2023,2
0.00,682.00,FX,Federal Express Corporation,FX,13303,MIA,13306,MID,2023,3
0.00,682.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,13306,MID,2023,1
0.00,682.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,13306,MID,2023,2
0.00,682.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,13306,MID,2023,3
0.00,682.00,GFQ,Gulf And Caribbean Cargo,GFQ,13306,MID,13303,MIA,2023,1
0.00,682.00,GFQ,Gulf And Caribbean Cargo,GFQ,13306,MID,13303,MIA,2023,2
0.00,682.00,GFQ,Gulf And Caribbean Cargo,GFQ,13306,MID,13303,MIA,2023,3
0.00,684.00,YV,Mesa Airlines Inc.,YV,13495,MSY,12073,HAV,2023,1
0.00,690.00,5X,United Parcel Service,5X,14683,SAT,11874,GDL,2023,1
0.00,690.00,5X,United Parcel Service,5X,14683,SAT,11874,GDL,2023,2
0.00,690.00,5X,United Parcel Service,5X,14683,SAT,11874,GDL,2023,3
0.00,696.00,UA,United Air Lines Inc.,UA,13252,MEX,14683,SAT,2023,1
0.00,698.00,AMQ,Ameristar Air Cargo,AMQ,14656,RWI,16217,YUL,2023,2
0.00,709.00,UA,United Air Lines Inc.,UA,14832,SJD,13061,LRD,2023,1
0.00,710.00,ABX,ABX Air Inc,ABX,11193,CVG,16128,YMX,2023,1
0.00,710.00,ABX,ABX Air Inc,ABX,11193,CVG,16128,YMX,2023,3
0.00,710.00,ABX,ABX Air Inc,ABX,16128,YMX,11193,CVG,2023,3
0.00,712.00,AMQ,Ameristar Air Cargo,AMQ,14492,RDU,16217,YUL,2023,2
0.00,713.00,KLQ,Kalitta Charters II,KLQ,13303,MIA,14012,PAP,2023,3
0.00,713.00,KLQ,Kalitta Charters II,KLQ,14012,PAP,13303,MIA,2023,1
0.00,713.00,KLQ,Kalitta Charters II,KLQ,14012,PAP,13303,MIA,2023,2
0.00,713.00,KLQ,Kalitta Charters II,KLQ,14012,PAP,13303,MIA,2023,3
0.00,713.00,M6,Amerijet International,M6,13303,MIA,14012,PAP,2023,1
0.00,713.00,M6,Amerijet International,M6,13303,MIA,14012,PAP,2023,2
0.00,713.00,M6,Amerijet International,M6,13303,MIA,14012,PAP,2023,3
0.00,713.00,M6,Amerijet International,M6,14012,PAP,13303,MIA,2023,1
0.00,713.00,M6,Amerijet International,M6,14012,PAP,13303,MIA,2023,2
0.00,713.00,M6,Amerijet International,M6,14012,PAP,13303,MIA,2023,3
0.00,713.00,N8,National Air Cargo Group Inc d/ba National Airlines,N8,14012,PAP,13303,MIA,2023,1
0.00,713.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,14012,PAP,2023,1
0.00,713.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,14012,PAP,2023,2
0.00,713.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,14012,PAP,2023,3
0.00,713.00,NC,Northern Air Cargo Inc.,NC,14012,PAP,13303,MIA,2023,1
0.00,713.00,NC,Northern Air Cargo Inc.,NC,14012,PAP,13303,MIA,2023,2
0.00,713.00,NC,Northern Air Cargo Inc.,NC,14012,PAP,13303,MIA,2023,3
0.00,713.00,WI,Sky Lease Cargo,WI,13303,MIA,14012,PAP,2023,3
0.00,713.00,WI,Sky Lease Cargo,WI,14012,PAP,13303,MIA,2023,2
0.00,723.00,5X,United Parcel Service,5X,10620,BIL,16229,YVR,2023,1
0.00,723.00,KLQ,Kalitta Charters II,KLQ,10423,AUS,16852,NLU,2023,2
0.00,729.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14843,SJU,11907,GGT,2023,3
0.00,733.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14832,SJD,14712,SCF,2023,3
0.00,746.00,5Y,Atlas Air Inc.,5Y,10423,AUS,13252,MEX,2023,2
0.00,746.00,FX,Federal Express Corporation,FX,12339,IND,16128,YMX,2023,1
0.00,746.00,FX,Federal Express Corporation,FX,12339,IND,16128,YMX,2023,2
0.00,746.00,FX,Federal Express Corporation,FX,12339,IND,16128,YMX,2023,3
0.00,746.00,FX,Federal Express Corporation,FX,16128,YMX,12339,IND,2023,1
0.00,746.00,FX,Federal Express Corporation,FX,16128,YMX,12339,IND,2023,2
0.00,746.00,FX,Federal Express Corporation,FX,16128,YMX,12339,IND,2023,3
0.00,757.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,10423,AUS,15246,TLC,2023,3
0.00,759.00,M6,Amerijet International,M6,15013,STI,13303,MIA,2023,2
0.00,759.00,M6,Amerijet International,M6,15013,STI,13303,MIA,2023,3
0.00,763.00,5Y,Atlas Air Inc.,5Y,13252,MEX,12266,IAH,2023,1
0.00,763.00,5Y,Atlas Air Inc.,5Y,13252,MEX,12266,IAH,2023,2
0.00,763.00,5Y,Atlas Air Inc.,5Y,13252,MEX,12266,IAH,2023,3
0.00,767.00,KLQ,Kalitta Charters II,KLQ,13306,MID,13061,LRD,2023,1
0.00,767.00,KLQ,Kalitta Charters II,KLQ,13306,MID,13061,LRD,2023,2
0.00,767.00,M6,Amerijet International,M6,13303,MIA,10846,BZE,2023,1
0.00,767.00,M6,Amerijet International,M6,13303,MIA,10846,BZE,2023,2
0.00,767.00,M6,Amerijet International,M6,13303,MIA,10846,BZE,2023,3
0.00,768.00,AMQ,Ameristar Air Cargo,AMQ,14814,SHV,11187,CUU,2023,1
0.00,773.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,10846,BZE,13898,OPF,2023,2
0.00,793.00,5X,United Parcel Service,5X,14730,SDF,16128,YMX,2023,1
0.00,793.00,5X,United Parcel Service,5X,14730,SDF,16128,YMX,2023,2
0.00,793.00,5X,United Parcel Service,5X,14730,SDF,16128,YMX,2023,3
0.00,793.00,5X,United Parcel Service,5X,16128,YMX,14730,SDF,2023,1
0.00,793.00,5X,United Parcel Service,5X,16128,YMX,14730,SDF,2023,2
0.00,793.00,5X,United Parcel Service,5X,16128,YMX,14730,SDF,2023,3
0.00,800.00,AMQ,Ameristar Air Cargo,AMQ,11540,ELP,11874,GDL,2023,1
0.00,800.00,AMQ,Ameristar Air Cargo,AMQ,11874,GDL,11540,ELP,2023,1
0.00,804.00,KLQ,Kalitta Charters II,KLQ,10638,BJX,11540,ELP,2023,1
0.00,804.00,U7,USA Jet Airlines Inc.,U7,11540,ELP,10638,BJX,2023,1
0.00,808.00,UA,United Air Lines Inc.,UA,16257,YYC,10558,BFF,2023,3
0.00,812.00,FX,Federal Express Corporation,FX,13244,MEM,16271,YYZ,2023,1
0.00,812.00,FX,Federal Express Corporation,FX,13244,MEM,16271,YYZ,2023,2
0.00,812.00,FX,Federal Express Corporation,FX,13244,MEM,16271,YYZ,2023,3
0.00,812.00,FX,Federal Express Corporation,FX,16271,YYZ,13244,MEM,2023,1
0.00,812.00,FX,Federal Express Corporation,FX,16271,YYZ,13244,MEM,2023,2
0.00,812.00,FX,Federal Express Corporation,FX,16271,YYZ,13244,MEM,2023,3
0.00,814.00,PFQ,Asia Pacific,PFQ,12016,GUM,14583,ROR,2023,1
0.00,814.00,PFQ,Asia Pacific,PFQ,14583,ROR,12016,GUM,2023,1
0.00,818.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,13594,MZT,10140,ABQ,2023,2
0.00,824.00,UA,United Air Lines Inc.,UA,14832,SJD,14683,SAT,2023,1
0.00,827.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,11041,CLD,14832,SJD,2023,1
0.00,848.00,5X,United Parcel Service,5X,13303,MIA,14739,SDQ,2023,1
0.00,848.00,5X,United Parcel Service,5X,13303,MIA,14739,SDQ,2023,2
0.00,848.00,5X,United Parcel Service,5X,13303,MIA,14739,SDQ,2023,3
0.00,848.00,5X,United Parcel Service,5X,14739,SDQ,13303,MIA,2023,1
0.00,848.00,5X,United Parcel Service,5X,14739,SDQ,13303,MIA,2023,2
0.00,848.00,5X,United Parcel Service,5X,14739,SDQ,13303,MIA,2023,3
0.00,848.00,KD,Western Global,KD,14739,SDQ,13303,MIA,2023,3
0.00,848.00,KLQ,Kalitta Charters II,KLQ,14739,SDQ,13303,MIA,2023,1
0.00,848.00,M6,Amerijet International,M6,13303,MIA,14739,SDQ,2023,1
0.00,848.00,M6,Amerijet International,M6,13303,MIA,14739,SDQ,2023,2
0.00,848.00,M6,Amerijet International,M6,13303,MIA,14739,SDQ,2023,3
0.00,848.00,M6,Amerijet International,M6,14739,SDQ,13303,MIA,2023,1
0.00,848.00,M6,Amerijet International,M6,14739,SDQ,13303,MIA,2023,2
0.00,848.00,M6,Amerijet International,M6,14739,SDQ,13303,MIA,2023,3
0.00,848.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,14739,SDQ,2023,1
0.00,848.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,14739,SDQ,2023,2
0.00,848.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,14739,SDQ,2023,3
0.00,848.00,NC,Northern Air Cargo Inc.,NC,14739,SDQ,13303,MIA,2023,1
0.00,848.00,NC,Northern Air Cargo Inc.,NC,14739,SDQ,13303,MIA,2023,2
0.00,848.00,NC,Northern Air Cargo Inc.,NC,14739,SDQ,13303,MIA,2023,3
0.00,848.00,WI,Sky Lease Cargo,WI,14739,SDQ,13303,MIA,2023,2
0.00,849.00,UA,United Air Lines Inc.,UA,10521,BDA,12264,IAD,2023,3
0.00,855.00,AMQ,Ameristar Air Cargo,AMQ,11996,GSP,16217,YUL,2023,1
0.00,865.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,13605,NAS,14843,SJU,2023,2
0.00,865.00,KLQ,Kalitta Charters II,KLQ,10194,AFW,10638,BJX,2023,1
0.00,866.00,5X,United Parcel Service,5X,13303,MIA,14681,SAP,2023,2
0.00,866.00,5X,United Parcel Service,5X,13303,MIA,14681,SAP,2023,3
0.00,866.00,5X,United Parcel Service,5X,14681,SAP,13303,MIA,2023,1
0.00,866.00,5X,United Parcel Service,5X,14681,SAP,13303,MIA,2023,2
0.00,866.00,5X,United Parcel Service,5X,14681,SAP,13303,MIA,2023,3
0.00,866.00,GCA,"Global Crossing Airlines, Inc.",GCA,13303,MIA,14681,SAP,2023,2
0.00,866.00,GCA,"Global Crossing Airlines, Inc.",GCA,14681,SAP,13303,MIA,2023,2
0.00,866.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,14681,SAP,2023,1
0.00,866.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,14681,SAP,2023,2
0.00,866.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,14681,SAP,2023,3
0.00,866.00,GFQ,Gulf And Caribbean Cargo,GFQ,14681,SAP,13303,MIA,2023,1
0.00,866.00,GFQ,Gulf And Caribbean Cargo,GFQ,14681,SAP,13303,MIA,2023,2
0.00,866.00,GFQ,Gulf And Caribbean Cargo,GFQ,14681,SAP,13303,MIA,2023,3
0.00,866.00,M6,Amerijet International,M6,13303,MIA,14681,SAP,2023,1
0.00,866.00,M6,Amerijet International,M6,13303,MIA,14681,SAP,2023,2
0.00,866.00,M6,Amerijet International,M6,13303,MIA,14681,SAP,2023,3
0.00,866.00,M6,Amerijet International,M6,14681,SAP,13303,MIA,2023,1
0.00,866.00,M6,Amerijet International,M6,14681,SAP,13303,MIA,2023,2
0.00,866.00,M6,Amerijet International,M6,14681,SAP,13303,MIA,2023,3
0.00,870.00,X9,Omni Air International LLC,X9,11726,FOE,16078,YHM,2023,2
0.00,875.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,16306,ZLO,10423,AUS,2023,3
0.00,876.00,AMQ,Ameristar Air Cargo,AMQ,11612,EVV,16217,YUL,2023,1
0.00,877.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14312,PVR,12191,HOU,2023,2
0.00,878.00,FX,Federal Express Corporation,FX,13244,MEM,13514,MTY,2023,1
0.00,878.00,FX,Federal Express Corporation,FX,13244,MEM,13514,MTY,2023,2
0.00,878.00,FX,Federal Express Corporation,FX,13244,MEM,13514,MTY,2023,3
0.00,878.00,FX,Federal Express Corporation,FX,13514,MTY,13244,MEM,2023,1
0.00,878.00,FX,Federal Express Corporation,FX,13514,MTY,13244,MEM,2023,2
0.00,878.00,FX,Federal Express Corporation,FX,13514,MTY,13244,MEM,2023,3
0.00,882.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14908,SNA,16443,CSL,2023,2
0.00,888.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14832,SJD,10423,AUS,2023,1
0.00,890.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,13068,LRM,13898,OPF,2023,3
0.00,914.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,13898,OPF,14293,PUJ,2023,3
0.00,919.00,KLQ,Kalitta Charters II,KLQ,14814,SHV,10638,BJX,2023,1
0.00,921.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,11032,CUN,10423,AUS,2023,3
0.00,928.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,13461,MQY,13605,NAS,2023,2
0.00,933.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15618,VNY,16443,CSL,2023,3
0.00,933.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,16443,CSL,15618,VNY,2023,1
0.00,933.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,16443,CSL,15618,VNY,2023,2
0.00,939.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,13605,NAS,10693,BNA,2023,1
0.00,948.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14832,SJD,12889,LAS,2023,3
0.00,950.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,12211,HSH,16443,CSL,2023,1
0.00,957.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,12889,LAS,16443,CSL,2023,2
0.00,958.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,12264,IAD,13605,NAS,2023,2
0.00,960.00,5X,United Parcel Service,5X,11775,FSD,16257,YYC,2023,1
0.00,960.00,5X,United Parcel Service,5X,11775,FSD,16257,YYC,2023,2
0.00,960.00,5X,United Parcel Service,5X,11775,FSD,16257,YYC,2023,3
0.00,960.00,5X,United Parcel Service,5X,16257,YYC,11775,FSD,2023,1
0.00,960.00,5X,United Parcel Service,5X,16257,YYC,11775,FSD,2023,2
0.00,960.00,5X,United Parcel Service,5X,16257,YYC,11775,FSD,2023,3
0.00,963.00,U7,USA Jet Airlines Inc.,U7,15376,TUS,10638,BJX,2023,2
0.00,980.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14312,PVR,14712,SCF,2023,3
0.00,989.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,14689,SBA,14832,SJD,2023,1
0.00,990.00,5X,United Parcel Service,5X,14730,SDF,16232,YWG,2023,1
0.00,990.00,5X,United Parcel Service,5X,14730,SDF,16232,YWG,2023,2
0.00,990.00,5X,United Parcel Service,5X,14730,SDF,16232,YWG,2023,3
0.00,990.00,5X,United Parcel Service,5X,16232,YWG,14730,SDF,2023,1
0.00,990.00,5X,United Parcel Service,5X,16232,YWG,14730,SDF,2023,2
0.00,990.00,5X,United Parcel Service,5X,16232,YWG,14730,SDF,2023,3
0.00,1003.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15167,TEB,13289,MHH,2023,3
0.00,1003.00,KLQ,Kalitta Charters II,KLQ,11540,ELP,14022,PBC,2023,1
0.00,1003.00,KLQ,Kalitta Charters II,KLQ,11540,ELP,14022,PBC,2023,3
0.00,1005.00,KLQ,Kalitta Charters II,KLQ,16252,YXU,14814,SHV,2023,1
0.00,1008.00,KLQ,Kalitta Charters II,KLQ,14814,SHV,11874,GDL,2023,2
0.00,1012.00,FX,Federal Express Corporation,FX,16271,YYZ,10562,BFM,2023,3
0.00,1014.00,5X,United Parcel Service,5X,13269,MGA,13303,MIA,2023,1
0.00,1014.00,5X,United Parcel Service,5X,13269,MGA,13303,MIA,2023,2
0.00,1014.00,5X,United Parcel Service,5X,13269,MGA,13303,MIA,2023,3
0.00,1014.00,5X,United Parcel Service,5X,13303,MIA,13269,MGA,2023,1
0.00,1014.00,5X,United Parcel Service,5X,13303,MIA,13269,MGA,2023,2
0.00,1014.00,5X,United Parcel Service,5X,13303,MIA,13269,MGA,2023,3
0.00,1014.00,KLQ,Kalitta Charters II,KLQ,13269,MGA,13303,MIA,2023,2
0.00,1014.00,KLQ,Kalitta Charters II,KLQ,13303,MIA,13269,MGA,2023,2
0.00,1014.00,M6,Amerijet International,M6,13269,MGA,13303,MIA,2023,1
0.00,1014.00,M6,Amerijet International,M6,13269,MGA,13303,MIA,2023,2
0.00,1014.00,M6,Amerijet International,M6,13269,MGA,13303,MIA,2023,3
0.00,1014.00,M6,Amerijet International,M6,13303,MIA,13269,MGA,2023,1
0.00,1014.00,M6,Amerijet International,M6,13303,MIA,13269,MGA,2023,2
0.00,1014.00,M6,Amerijet International,M6,13303,MIA,13269,MGA,2023,3
0.00,1014.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,13269,MGA,2023,2
0.00,1016.00,PFQ,Asia Pacific,PFQ,12016,GUM,14186,PNI,2023,1
0.00,1016.00,PFQ,Asia Pacific,PFQ,12016,GUM,14186,PNI,2023,2
0.00,1016.00,PFQ,Asia Pacific,PFQ,14186,PNI,12016,GUM,2023,1
0.00,1016.00,PFQ,Asia Pacific,PFQ,14186,PNI,12016,GUM,2023,2
0.00,1016.00,UA,United Air Lines Inc.,UA,12016,GUM,14186,PNI,2023,2
0.00,1016.00,UA,United Air Lines Inc.,UA,12016,GUM,14186,PNI,2023,3
0.00,1016.00,UA,United Air Lines Inc.,UA,14186,PNI,12016,GUM,2023,2
0.00,1016.00,UA,United Air Lines Inc.,UA,14186,PNI,12016,GUM,2023,3
0.00,1017.00,5X,United Parcel Service,5X,12010,GUA,13303,MIA,2023,1
0.00,1017.00,5X,United Parcel Service,5X,12010,GUA,13303,MIA,2023,2
0.00,1017.00,5X,United Parcel Service,5X,12010,GUA,13303,MIA,2023,3
0.00,1017.00,5X,United Parcel Service,5X,13303,MIA,12010,GUA,2023,1
0.00,1017.00,5X,United Parcel Service,5X,13303,MIA,12010,GUA,2023,2
0.00,1017.00,5X,United Parcel Service,5X,13303,MIA,12010,GUA,2023,3
0.00,1017.00,GCA,"Global Crossing Airlines, Inc.",GCA,12010,GUA,13303,MIA,2023,2
0.00,1017.00,GCA,"Global Crossing Airlines, Inc.",GCA,13303,MIA,12010,GUA,2023,2
0.00,1017.00,GFQ,Gulf And Caribbean Cargo,GFQ,12010,GUA,13303,MIA,2023,1
0.00,1017.00,GFQ,Gulf And Caribbean Cargo,GFQ,12010,GUA,13303,MIA,2023,2
0.00,1017.00,GFQ,Gulf And Caribbean Cargo,GFQ,12010,GUA,13303,MIA,2023,3
0.00,1017.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,12010,GUA,2023,1
0.00,1017.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,12010,GUA,2023,2
0.00,1017.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,12010,GUA,2023,3
0.00,1017.00,M6,Amerijet International,M6,13303,MIA,12010,GUA,2023,1
0.00,1017.00,NC,Northern Air Cargo Inc.,NC,12010,GUA,13303,MIA,2023,1
0.00,1017.00,NC,Northern Air Cargo Inc.,NC,12010,GUA,13303,MIA,2023,2
0.00,1017.00,NC,Northern Air Cargo Inc.,NC,12010,GUA,13303,MIA,2023,3
0.00,1017.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,12010,GUA,2023,1
0.00,1017.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,12010,GUA,2023,2
0.00,1017.00,NC,Northern Air Cargo Inc.,NC,13303,MIA,12010,GUA,2023,3
0.00,1023.00,5X,United Parcel Service,5X,13303,MIA,14677,SAL,2023,1
0.00,1023.00,5X,United Parcel Service,5X,13303,MIA,14677,SAL,2023,2
0.00,1023.00,5X,United Parcel Service,5X,13303,MIA,14677,SAL,2023,3
0.00,1023.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,14677,SAL,2023,1
0.00,1023.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,14677,SAL,2023,2
0.00,1023.00,GFQ,Gulf And Caribbean Cargo,GFQ,13303,MIA,14677,SAL,2023,3
0.00,1023.00,GFQ,Gulf And Caribbean Cargo,GFQ,14677,SAL,13303,MIA,2023,1
0.00,1023.00,GFQ,Gulf And Caribbean Cargo,GFQ,14677,SAL,13303,MIA,2023,2
0.00,1023.00,GFQ,Gulf And Caribbean Cargo,GFQ,14677,SAL,13303,MIA,2023,3
0.00,1023.00,M6,Amerijet International,M6,13303,MIA,14677,SAL,2023,1
0.00,1023.00,M6,Amerijet International,M6,13303,MIA,14677,SAL,2023,2
0.00,1023.00,M6,Amerijet International,M6,13303,MIA,14677,SAL,2023,3
0.00,1023.00,M6,Amerijet International,M6,14677,SAL,13303,MIA,2023,1
0.00,1023.00,M6,Amerijet International,M6,14677,SAL,13303,MIA,2023,2
0.00,1023.00,M6,Amerijet International,M6,14677,SAL,13303,MIA,2023,3
0.00,1031.00,KD,Western Global,KD,14635,RSW,13269,MGA,2023,2
0.00,1031.00,KD,Western Global,KD,14635,RSW,13269,MGA,2023,3
0.00,1035.00,FX,Federal Express Corporation,FX,13244,MEM,16149,YOW,2023,1
0.00,1035.00,FX,Federal Express Corporation,FX,13244,MEM,16149,YOW,2023,2
0.00,1035.00,FX,Federal Express Corporation,FX,13244,MEM,16149,YOW,2023,3
0.00,1037.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,12889,LAS,13594,MZT,2023,1
0.00,1040.00,AMQ,Ameristar Air Cargo,AMQ,16257,YYC,12889,LAS,2023,1
0.00,1040.00,UA,United Air Lines Inc.,UA,11057,CLT,11032,CUN,2023,1
0.00,1042.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,16306,ZLO,11789,FTW,2023,2
0.00,1043.00,X9,Omni Air International LLC,X9,10194,AFW,11032,CUN,2023,2
0.00,1043.00,X9,Omni Air International LLC,X9,11032,CUN,10194,AFW,2023,2
0.00,1047.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,12211,HSH,16257,YYC,2023,3
0.00,1055.00,FX,Federal Express Corporation,FX,13204,MCO,16271,YYZ,2023,2
0.00,1055.00,XP,TEM Enterprises dba  Avelo Airlines,XP,16271,YYZ,13204,MCO,2023,1
0.00,1062.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,16229,YVR,15618,VNY,2023,3
0.00,1064.00,XP,TEM Enterprises dba  Avelo Airlines,XP,14293,PUJ,13204,MCO,2023,3
0.00,1070.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,15167,TEB,11534,ELH,2023,1
0.00,1078.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,11066,CMH,13605,NAS,2023,1
0.00,1090.00,FX,Federal Express Corporation,FX,13244,MEM,16232,YWG,2023,1
0.00,1090.00,FX,Federal Express Corporation,FX,13244,MEM,16232,YWG,2023,2
0.00,1090.00,FX,Federal Express Corporation,FX,13244,MEM,16232,YWG,2023,3
0.00,1090.00,FX,Federal Express Corporation,FX,16232,YWG,13244,MEM,2023,1
0.00,1090.00,FX,Federal Express Corporation,FX,16232,YWG,13244,MEM,2023,2
0.00,1090.00,FX,Federal Express Corporation,FX,16232,YWG,13244,MEM,2023,3
0.00,1095.00,YX,Republic Airline,YX,13605,NAS,11618,EWR,2023,3
0.00,1101.00,GCA,"Global Crossing Airlines, Inc.",GCA,12990,LIR,13303,MIA,2023,1
0.00,1101.00,GCA,"Global Crossing Airlines, Inc.",GCA,12990,LIR,13303,MIA,2023,3
